Gene stable ID version	Transcript stable ID version
ENSG00000165794.10	ENST00000298681.5
ENSG00000273269.3	ENST00000422269.1
ENSG00000121621.7	ENST00000263181.7
ENSG00000047932.14	ENST00000368498.7
ENSG00000179636.15	ENST00000321760.11
ENSG00000165115.15	ENST00000297814.7
ENSG00000132854.19	ENST00000371153.9
ENSG00000206150.4	ENST00000382951.4
ENSG00000105402.8	ENST00000263354.8
ENSG00000162616.9	ENST00000370763.6
ENSG00000165118.15	ENST00000376344.8
ENSG00000165799.5	ENST00000298690.5
ENSG00000173431.2	ENST00000308227.2
ENSG00000157110.16	ENST00000397323.9
ENSG00000149256.16	ENST00000278550.12
ENSG00000144848.11	ENST00000283290.10
ENSG00000118900.15	ENST00000262376.11
ENSG00000139436.21	ENST00000355312.8
ENSG00000116016.14	ENST00000263734.5
ENSG00000137831.15	ENST00000322954.11
ENSG00000105851.11	ENST00000496166.6
ENSG00000155111.15	ENST00000368911.8
ENSG00000101216.11	ENST00000370077.2
ENSG00000169087.11	ENST00000306103.3
ENSG00000268975.2	ENST00000600729.2
ENSG00000197457.10	ENST00000370053.3
ENSG00000259956.2	ENST00000563281.2
ENSG00000019549.13	ENST00000020945.4
ENSG00000143919.15	ENST00000378494.8
ENSG00000222011.9	ENST00000413034.3
ENSG00000196924.19	ENST00000369850.10
ENSG00000162607.13	ENST00000339950.5
ENSG00000026036.22	ENST00000492259.6
ENSG00000147003.7	ENST00000380342.4
ENSG00000105383.15	ENST00000262262.5
ENSG00000169085.13	ENST00000305454.8
ENSG00000243509.6	ENST00000369996.3
ENSG00000138777.20	ENST00000341695.10
ENSG00000154027.19	ENST00000354567.7
ENSG00000198464.14	ENST00000595962.6
ENSG00000114638.8	ENST00000264234.8
ENSG00000151500.15	ENST00000341541.8
ENSG00000165801.10	ENST00000298694.9
ENSG00000261857.7	ENST00000263369.4
ENSG00000145687.16	ENST00000320672.8
ENSG00000172167.8	ENST00000305949.6
ENSG00000170142.12	ENST00000306627.8
ENSG00000147403.18	ENST00000369817.7
ENSG00000168216.13	ENST00000649934.3
ENSG00000161243.9	ENST00000292853.9
ENSG00000275183.2	ENST00000611161.2
ENSG00000165804.16	ENST00000360947.8
ENSG00000132122.12	ENST00000371847.8
ENSG00000171316.12	ENST00000423902.7
ENSG00000140365.16	ENST00000267935.13
ENSG00000176302.13	ENST00000317011.8
ENSG00000197893.14	ENST00000359988.4
ENSG00000108846.16	ENST00000285238.13
ENSG00000168772.11	ENST00000394767.3
ENSG00000223953.6	ENST00000528368.3
ENSG00000169327.5	ENST00000304418.5
ENSG00000131400.8	ENST00000253719.7
ENSG00000163519.14	ENST00000295756.11
ENSG00000137960.6	ENST00000370759.4
ENSG00000138074.15	ENST00000310574.8
ENSG00000116745.7	ENST00000262340.6
ENSG00000101246.20	ENST00000622789.5
ENSG00000149548.15	ENST00000344762.6
ENSG00000114784.4	ENST00000232905.4
ENSG00000177879.17	ENST00000316788.12
ENSG00000183691.6	ENST00000332822.6
ENSG00000183578.8	ENST00000637513.2
ENSG00000177494.6	ENST00000317012.5
ENSG00000124467.19	ENST00000306511.5
ENSG00000132855.5	ENST00000371129.4
ENSG00000166226.13	ENST00000299300.11
ENSG00000277443.3	ENST00000612661.2
ENSG00000105993.15	ENST00000262177.9
ENSG00000167264.18	ENST00000565263.6
ENSG00000172380.6	ENST00000370982.4
ENSG00000120539.15	ENST00000375940.9
ENSG00000165119.21	ENST00000376263.8
ENSG00000092201.10	ENST00000216297.7
ENSG00000172594.13	ENST00000368440.5
ENSG00000135631.17	ENST00000486777.7
ENSG00000110400.11	ENST00000264025.8
ENSG00000113369.9	ENST00000265138.4
ENSG00000108588.14	ENST00000225726.10
ENSG00000214274.10	ENST00000397990.5
ENSG00000163607.17	ENST00000383678.8
ENSG00000171150.9	ENST00000394861.3
ENSG00000112406.5	ENST00000367658.3
ENSG00000205022.9	ENST00000419291.6
ENSG00000121289.18	ENST00000305768.10
ENSG00000119737.6	ENST00000394705.3
ENSG00000178966.17	ENST00000445877.6
ENSG00000055208.19	ENST00000637181.2
ENSG00000166165.13	ENST00000348956.7
ENSG00000122375.12	ENST00000241891.10
ENSG00000116675.16	ENST00000371069.5
ENSG00000140497.16	ENST00000268099.13
ENSG00000214324.5	ENST00000624688.2
ENSG00000173626.10	ENST00000368602.4
ENSG00000154127.10	ENST00000284273.6
ENSG00000126251.6	ENST00000454971.2
ENSG00000033178.13	ENST00000322244.10
ENSG00000111834.13	ENST00000229554.10
ENSG00000197114.12	ENST00000355969.11
ENSG00000154102.11	ENST00000284245.9
ENSG00000162433.15	ENST00000327299.8
ENSG00000107890.17	ENST00000376087.5
ENSG00000166166.13	ENST00000389749.9
ENSG00000205502.4	ENST00000380392.4
ENSG00000146409.12	ENST00000275227.9
ENSG00000273154.3	ENST00000632538.1
ENSG00000164209.17	ENST00000355943.8
ENSG00000204300.7	ENST00000375026.7
ENSG00000107140.16	ENST00000336395.6
ENSG00000213625.9	ENST00000371065.9
ENSG00000115042.10	ENST00000233379.9
ENSG00000146281.6	ENST00000275072.5
ENSG00000179104.9	ENST00000321196.8
ENSG00000164451.13	ENST00000368596.3
ENSG00000105146.13	ENST00000302804.12
ENSG00000203896.10	ENST00000309546.8
ENSG00000273047.1	ENST00000467211.1
ENSG00000105929.16	ENST00000310018.7
ENSG00000146072.6	ENST00000296861.2
ENSG00000268182.6	ENST00000598409.6
ENSG00000101871.16	ENST00000317552.9
ENSG00000138785.15	ENST00000340139.10
ENSG00000128594.8	ENST00000249363.4
ENSG00000131732.12	ENST00000407610.8
ENSG00000104413.18	ENST00000433389.8
ENSG00000137101.13	ENST00000259633.9
ENSG00000072501.19	ENST00000322213.9
ENSG00000114030.13	ENST00000344337.11
ENSG00000125520.14	ENST00000266077.5
ENSG00000173376.14	ENST00000379692.9
ENSG00000118514.14	ENST00000265605.7
ENSG00000205060.11	ENST00000378509.9
ENSG00000169371.14	ENST00000308588.10
ENSG00000129993.15	ENST00000268679.9
ENSG00000164933.12	ENST00000297578.9
ENSG00000137078.9	ENST00000259608.8
ENSG00000005884.18	ENST00000320031.13
ENSG00000135604.10	ENST00000367568.5
ENSG00000118156.12	ENST00000391901.7
ENSG00000163116.10	ENST00000295268.4
ENSG00000103241.7	ENST00000262426.6
ENSG00000085999.13	ENST00000371975.9
ENSG00000113368.12	ENST00000261366.10
ENSG00000136044.12	ENST00000258530.8
ENSG00000160124.9	ENST00000291458.9
ENSG00000159884.12	ENST00000426546.7
ENSG00000182158.15	ENST00000330387.11
ENSG00000131620.17	ENST00000355303.9
ENSG00000166446.15	ENST00000570137.7
ENSG00000163605.15	ENST00000356692.10
ENSG00000137135.18	ENST00000378387.4
ENSG00000111880.16	ENST00000369485.9
ENSG00000156469.9	ENST00000287025.4
ENSG00000166415.15	ENST00000360509.10
ENSG00000187122.17	ENST00000266058.9
ENSG00000119900.9	ENST00000370435.5
ENSG00000156172.6	ENST00000286688.6
ENSG00000197757.8	ENST00000243108.5
ENSG00000164089.9	ENST00000296486.8
ENSG00000135569.4	ENST00000258034.3
ENSG00000274443.4	ENST00000624510.3
ENSG00000158966.16	ENST00000651257.2
ENSG00000057704.13	ENST00000261226.9
ENSG00000014257.16	ENST00000336375.10
ENSG00000107159.13	ENST00000378357.9
ENSG00000136982.6	ENST00000313655.5
ENSG00000258102.5	ENST00000556529.4
ENSG00000177380.14	ENST00000334186.9
ENSG00000172172.8	ENST00000306185.8
ENSG00000151233.11	ENST00000398675.8
ENSG00000203965.13	ENST00000371088.5
ENSG00000173848.19	ENST00000355029.9
ENSG00000075340.23	ENST00000264436.9
ENSG00000267173.1	ENST00000588212.1
ENSG00000178372.8	ENST00000380332.5
ENSG00000127903.14	ENST00000537055.4
ENSG00000198689.13	ENST00000630721.3
ENSG00000178363.5	ENST00000315238.3
ENSG00000136999.5	ENST00000259526.4
ENSG00000169752.17	ENST00000394907.8
ENSG00000134986.14	ENST00000257435.12
ENSG00000153898.13	ENST00000370608.8
ENSG00000166359.11	ENST00000355868.4
ENSG00000196372.13	ENST00000357700.11
ENSG00000176407.18	ENST00000409785.9
ENSG00000117069.15	ENST00000477717.6
ENSG00000198046.12	ENST00000504904.8
ENSG00000108021.20	ENST00000328090.9
ENSG00000153006.16	ENST00000513458.9
ENSG00000198467.16	ENST00000645482.3
ENSG00000102901.13	ENST00000562787.6
ENSG00000179168.15	ENST00000334928.11
ENSG00000164037.17	ENST00000296422.12
ENSG00000166922.8	ENST00000300175.8
ENSG00000204524.7	ENST00000414468.3
ENSG00000001617.12	ENST00000002829.8
ENSG00000135220.11	ENST00000251566.9
ENSG00000090013.11	ENST00000263368.9
ENSG00000127948.16	ENST00000461988.6
ENSG00000119866.22	ENST00000642384.2
ENSG00000057608.17	ENST00000380191.9
ENSG00000019144.19	ENST00000600882.6
ENSG00000034510.6	ENST00000233143.6
ENSG00000050730.16	ENST00000057513.8
ENSG00000187048.13	ENST00000310638.9
ENSG00000214513.4	ENST00000398468.4
ENSG00000167754.13	ENST00000336334.8
ENSG00000137076.21	ENST00000314888.10
ENSG00000012822.16	ENST00000550804.6
ENSG00000205220.12	ENST00000358514.9
ENSG00000269335.6	ENST00000594239.6
ENSG00000188338.15	ENST00000614032.5
ENSG00000138180.16	ENST00000371485.8
ENSG00000167554.15	ENST00000403906.8
ENSG00000287694.1	ENST00000655556.1
ENSG00000217128.12	ENST00000510461.6
ENSG00000165175.16	ENST00000336949.7
ENSG00000186188.11	ENST00000371481.9
ENSG00000170819.5	ENST00000302334.3
ENSG00000107175.12	ENST00000353704.3
ENSG00000251012.2	ENST00000490594.2
ENSG00000105404.11	ENST00000222008.11
ENSG00000131148.9	ENST00000253457.8
ENSG00000258366.10	ENST00000360203.11
ENSG00000138207.14	ENST00000371464.8
ENSG00000145839.2	ENST00000274520.2
ENSG00000118600.12	ENST00000261234.11
ENSG00000254852.8	ENST00000529166.5
ENSG00000172116.23	ENST00000390655.12
ENSG00000221843.4	ENST00000447166.2
ENSG00000125703.15	ENST00000317868.9
ENSG00000095464.10	ENST00000371447.4
ENSG00000019102.12	ENST00000326621.10
ENSG00000183793.14	ENST00000360151.9
ENSG00000070610.14	ENST00000378103.7
ENSG00000239305.7	ENST00000237455.5
ENSG00000148690.12	ENST00000359204.5
ENSG00000154007.7	ENST00000284142.7
ENSG00000147642.17	ENST00000276646.14
ENSG00000107185.10	ENST00000378078.5
ENSG00000215183.5	ENST00000436428.3
ENSG00000125551.19	ENST00000359481.9
ENSG00000120708.17	ENST00000442011.7
ENSG00000167767.14	ENST00000394815.3
ENSG00000134602.16	ENST00000394334.7
ENSG00000140374.16	ENST00000557943.6
ENSG00000036672.16	ENST00000260187.7
ENSG00000115364.14	ENST00000393909.7
ENSG00000080371.6	ENST00000261263.5
ENSG00000164841.5	ENST00000297459.4
ENSG00000123728.10	ENST00000370874.2
ENSG00000126214.21	ENST00000348520.10
ENSG00000137098.14	ENST00000396638.7
ENSG00000139648.7	ENST00000267119.6
ENSG00000138802.11	ENST00000265175.5
ENSG00000165694.10	ENST00000298542.9
ENSG00000134917.10	ENST00000257359.7
ENSG00000144824.21	ENST00000431670.7
ENSG00000156804.7	ENST00000517956.5
ENSG00000162618.15	ENST00000370742.4
ENSG00000022556.16	ENST00000448584.7
ENSG00000108231.14	ENST00000371418.9
ENSG00000132840.10	ENST00000255192.8
ENSG00000137133.11	ENST00000259667.6
ENSG00000285645.1	ENST00000650284.1
ENSG00000271824.2	ENST00000607574.2
ENSG00000131650.14	ENST00000303746.10
ENSG00000131233.10	ENST00000357771.5
ENSG00000146918.20	ENST00000356309.8
ENSG00000130528.12	ENST00000252825.9
ENSG00000185267.10	ENST00000465530.2
ENSG00000165972.13	ENST00000344280.8
ENSG00000073584.20	ENST00000348513.12
ENSG00000169758.13	ENST00000388942.8
ENSG00000164176.13	ENST00000296591.10
ENSG00000182379.10	ENST00000349394.6
ENSG00000256500.6	ENST00000472726.3
ENSG00000204946.10	ENST00000434415.6
ENSG00000153936.17	ENST00000370550.10
ENSG00000164902.14	ENST00000297540.5
ENSG00000123560.14	ENST00000621218.5
ENSG00000137103.20	ENST00000643932.2
ENSG00000144031.12	ENST00000360589.4
ENSG00000158186.13	ENST00000423968.7
ENSG00000174021.11	ENST00000370645.9
ENSG00000137547.9	ENST00000260102.9
ENSG00000177453.7	ENST00000326035.6
ENSG00000124374.9	ENST00000244221.9
ENSG00000204936.10	ENST00000618265.5
ENSG00000111252.11	ENST00000341259.7
ENSG00000283515.1	ENST00000637233.1
ENSG00000185055.11	ENST00000480514.6
ENSG00000204930.10	ENST00000423537.7
ENSG00000163586.10	ENST00000295834.8
ENSG00000188467.11	ENST00000341459.8
ENSG00000196196.3	ENST00000354323.3
ENSG00000180938.6	ENST00000319286.6
ENSG00000187522.16	ENST00000378372.8
ENSG00000235387.5	ENST00000443779.3
ENSG00000278889.4	ENST00000341959.2
ENSG00000259916.1	ENST00000561882.1
ENSG00000134910.14	ENST00000392708.9
ENSG00000167578.18	ENST00000357052.8
ENSG00000196586.16	ENST00000369977.8
ENSG00000148842.18	ENST00000369878.9
ENSG00000168874.13	ENST00000306279.4
ENSG00000198643.7	ENST00000358781.7
ENSG00000113600.11	ENST00000263408.5
ENSG00000235376.5	ENST00000441178.2
ENSG00000285505.1	ENST00000644613.1
ENSG00000148798.11	ENST00000369849.9
ENSG00000084072.17	ENST00000324379.10
ENSG00000171843.17	ENST00000380338.9
ENSG00000139323.14	ENST00000313546.8
ENSG00000001497.18	ENST00000374811.8
ENSG00000058729.11	ENST00000283109.8
ENSG00000126215.14	ENST00000555055.6
ENSG00000127564.17	ENST00000262300.13
ENSG00000172888.12	ENST00000339296.10
ENSG00000156374.16	ENST00000369847.4
ENSG00000168878.19	ENST00000519937.7
ENSG00000130751.10	ENST00000602212.6
ENSG00000109929.10	ENST00000264027.9
ENSG00000148835.11	ENST00000369839.4
ENSG00000114125.14	ENST00000273480.4
ENSG00000139651.11	ENST00000416904.5
ENSG00000155542.12	ENST00000285947.5
ENSG00000256053.9	ENST00000409074.8
ENSG00000147065.17	ENST00000360270.7
ENSG00000158467.16	ENST00000325006.7
ENSG00000162073.14	ENST00000318782.9
ENSG00000262152.7	ENST00000573315.2
ENSG00000273291.5	ENST00000446977.2
ENSG00000075043.20	ENST00000359125.7
ENSG00000180488.15	ENST00000370791.7
ENSG00000213937.4	ENST00000445369.3
ENSG00000187609.16	ENST00000340951.9
ENSG00000120068.7	ENST00000239144.5
ENSG00000184697.7	ENST00000328796.5
ENSG00000176165.12	ENST00000313071.7
ENSG00000173915.16	ENST00000369815.6
ENSG00000236279.7	ENST00000422142.7
ENSG00000076685.19	ENST00000404739.8
ENSG00000144909.8	ENST00000296220.6
ENSG00000184502.4	ENST00000329402.4
ENSG00000174579.4	ENST00000309993.3
ENSG00000134057.15	ENST00000256442.10
ENSG00000016490.16	ENST00000394711.2
ENSG00000140386.13	ENST00000563290.6
ENSG00000176273.15	ENST00000427197.2
ENSG00000119699.8	ENST00000238682.8
ENSG00000188786.10	ENST00000373036.5
ENSG00000250782.1	ENST00000512227.1
ENSG00000112419.14	ENST00000367582.7
ENSG00000283071.1	ENST00000634353.1
ENSG00000188833.10	ENST00000371506.7
ENSG00000105063.19	ENST00000412770.7
ENSG00000170549.4	ENST00000302006.4
ENSG00000105778.19	ENST00000318709.9
ENSG00000184838.15	ENST00000407149.7
ENSG00000011260.14	ENST00000225298.12
ENSG00000120992.18	ENST00000316963.8
ENSG00000205436.7	ENST00000380069.7
ENSG00000065485.20	ENST00000316218.12
ENSG00000117151.13	ENST00000370630.6
ENSG00000261873.2	ENST00000636752.1
ENSG00000145826.9	ENST00000274507.6
ENSG00000185215.11	ENST00000560869.6
ENSG00000174564.13	ENST00000329582.9
ENSG00000131652.14	ENST00000326266.13
ENSG00000048028.11	ENST00000003302.8
ENSG00000173145.11	ENST00000371361.3
ENSG00000167755.15	ENST00000310157.7
ENSG00000088881.21	ENST00000609451.5
ENSG00000188266.14	ENST00000388988.9
ENSG00000130653.16	ENST00000406427.6
ENSG00000167617.3	ENST00000301200.3
ENSG00000182154.8	ENST00000371443.6
ENSG00000162069.16	ENST00000572449.6
ENSG00000108239.9	ENST00000225235.5
ENSG00000117868.17	ENST00000275418.13
ENSG00000088882.8	ENST00000380605.3
ENSG00000138459.9	ENST00000492406.6
ENSG00000241690.3	ENST00000380593.4
ENSG00000258713.3	ENST00000603872.2
ENSG00000148399.13	ENST00000277540.7
ENSG00000198326.10	ENST00000380585.2
ENSG00000188766.12	ENST00000338502.8
ENSG00000085365.18	ENST00000621999.5
ENSG00000130748.7	ENST00000253047.7
ENSG00000104129.10	ENST00000220496.9
ENSG00000166105.16	ENST00000431683.7
ENSG00000221923.9	ENST00000422689.3
ENSG00000133561.15	ENST00000328902.9
ENSG00000012504.15	ENST00000392986.8
ENSG00000270672.1	ENST00000604952.1
ENSG00000178175.12	ENST00000318442.6
ENSG00000163803.13	ENST00000327757.10
ENSG00000130182.8	ENST00000576985.6
ENSG00000145103.15	ENST00000344209.10
ENSG00000132635.17	ENST00000360652.7
ENSG00000166118.8	ENST00000299140.8
ENSG00000165724.6	ENST00000298585.3
ENSG00000198231.13	ENST00000389924.7
ENSG00000105677.12	ENST00000222284.10
ENSG00000100664.11	ENST00000216554.8
ENSG00000071242.12	ENST00000265678.9
ENSG00000197070.14	ENST00000371421.9
ENSG00000151135.10	ENST00000280756.9
ENSG00000158220.14	ENST00000389567.9
ENSG00000106028.11	ENST00000265304.11
ENSG00000189001.11	ENST00000452271.7
ENSG00000113361.13	ENST00000265071.3
ENSG00000085644.14	ENST00000396878.8
ENSG00000283205.1	ENST00000636536.1
ENSG00000134954.14	ENST00000392668.8
ENSG00000135547.9	ENST00000368364.4
ENSG00000132561.14	ENST00000254898.7
ENSG00000168124.2	ENST00000304646.2
ENSG00000165959.12	ENST00000298912.9
ENSG00000215305.10	ENST00000380445.8
ENSG00000175324.10	ENST00000311351.9
ENSG00000006194.10	ENST00000219069.6
ENSG00000152413.15	ENST00000334082.11
ENSG00000137090.12	ENST00000382276.8
ENSG00000156509.14	ENST00000428847.3
ENSG00000064218.5	ENST00000190165.3
ENSG00000140993.11	ENST00000396862.2
ENSG00000258986.7	ENST00000556573.6
ENSG00000197479.7	ENST00000354757.5
ENSG00000101363.13	ENST00000373606.8
ENSG00000168158.4	ENST00000304936.4
ENSG00000285329.1	ENST00000575785.2
ENSG00000232196.4	ENST00000399974.5
ENSG00000155093.19	ENST00000389418.9
ENSG00000188938.17	ENST00000375412.11
ENSG00000135624.16	ENST00000258091.10
ENSG00000154134.15	ENST00000397801.6
ENSG00000130699.19	ENST00000252996.9
ENSG00000053108.17	ENST00000265342.12
ENSG00000184990.13	ENST00000329967.11
ENSG00000125878.7	ENST00000246080.4
ENSG00000162434.13	ENST00000342505.5
ENSG00000105698.16	ENST00000222305.8
ENSG00000179627.10	ENST00000342537.8
ENSG00000140987.20	ENST00000396852.9
ENSG00000124243.19	ENST00000371608.8
ENSG00000009335.18	ENST00000348165.10
ENSG00000149634.5	ENST00000372519.4
ENSG00000118007.13	ENST00000383202.7
ENSG00000103343.13	ENST00000268655.5
ENSG00000124596.17	ENST00000424266.7
ENSG00000167981.7	ENST00000301744.7
ENSG00000269699.6	ENST00000593711.6
ENSG00000064393.16	ENST00000406875.8
ENSG00000285976.2	ENST00000370651.7
ENSG00000048828.17	ENST00000277165.11
ENSG00000137575.12	ENST00000260130.9
ENSG00000120278.16	ENST00000358517.6
ENSG00000244274.9	ENST00000372710.5
ENSG00000196421.9	ENST00000636176.2
ENSG00000106436.7	ENST00000223167.5
ENSG00000124466.9	ENST00000244333.4
ENSG00000146378.6	ENST00000367931.1
ENSG00000123545.6	ENST00000316149.8
ENSG00000119969.15	ENST00000348459.10
ENSG00000101255.12	ENST00000217233.9
ENSG00000113648.16	ENST00000511689.5
ENSG00000189007.16	ENST00000237283.9
ENSG00000171695.11	ENST00000302096.5
ENSG00000197362.15	ENST00000491431.2
ENSG00000114631.11	ENST00000342480.7
ENSG00000132429.10	ENST00000254765.4
ENSG00000137941.17	ENST00000260505.13
ENSG00000128519.3	ENST00000249284.3
ENSG00000112195.9	ENST00000483722.2
ENSG00000155792.10	ENST00000286234.6
ENSG00000116717.13	ENST00000370986.9
ENSG00000214253.9	ENST00000223136.5
ENSG00000088053.11	ENST00000310373.7
ENSG00000121152.10	ENST00000240423.9
ENSG00000114573.10	ENST00000273398.8
ENSG00000130749.10	ENST00000253048.10
ENSG00000215114.10	ENST00000399598.7
ENSG00000257093.7	ENST00000536163.6
ENSG00000111817.19	ENST00000644252.3
ENSG00000127362.2	ENST00000247879.2
ENSG00000164251.5	ENST00000296677.5
ENSG00000140455.17	ENST00000380324.8
ENSG00000170802.16	ENST00000340553.8
ENSG00000138193.16	ENST00000371380.8
ENSG00000108433.17	ENST00000640051.2
ENSG00000105675.9	ENST00000262623.4
ENSG00000145743.17	ENST00000542267.7
ENSG00000137968.16	ENST00000370859.7
ENSG00000155903.13	ENST00000286364.9
ENSG00000107104.20	ENST00000382297.7
ENSG00000261456.6	ENST00000568584.6
ENSG00000149571.12	ENST00000525144.7
ENSG00000113296.14	ENST00000350881.6
ENSG00000122390.19	ENST00000407558.9
ENSG00000196511.14	ENST00000360057.7
ENSG00000091039.17	ENST00000261183.8
ENSG00000066135.13	ENST00000372396.4
ENSG00000056558.11	ENST00000373887.8
ENSG00000243943.10	ENST00000355467.6
ENSG00000158234.12	ENST00000393034.6
ENSG00000206527.10	ENST00000383657.10
ENSG00000284895.1	ENST00000646142.1
ENSG00000173163.10	ENST00000311832.5
ENSG00000177889.10	ENST00000318066.7
ENSG00000215131.11	ENST00000437192.8
ENSG00000117174.11	ENST00000370574.4
ENSG00000163421.9	ENST00000295619.4
ENSG00000166086.13	ENST00000299106.9
ENSG00000136379.12	ENST00000258884.5
ENSG00000163430.12	ENST00000295633.8
ENSG00000135299.17	ENST00000339746.9
ENSG00000106804.8	ENST00000223642.3
ENSG00000128881.17	ENST00000267890.11
ENSG00000147140.17	ENST00000276079.13
ENSG00000133619.17	ENST00000496259.5
ENSG00000090372.15	ENST00000263280.11
ENSG00000103351.13	ENST00000576634.6
ENSG00000120280.6	ENST00000378962.4
ENSG00000050393.11	ENST00000379170.8
ENSG00000166557.14	ENST00000299705.10
ENSG00000119396.11	ENST00000373840.9
ENSG00000005379.17	ENST00000343736.9
ENSG00000135426.16	ENST00000449076.6
ENSG00000135175.5	ENST00000257627.4
ENSG00000136897.8	ENST00000374865.5
ENSG00000197978.9	ENST00000618348.1
ENSG00000164494.12	ENST00000369037.9
ENSG00000124743.6	ENST00000370905.4
ENSG00000157500.12	ENST00000288266.8
ENSG00000184313.20	ENST00000421030.7
ENSG00000136872.20	ENST00000647789.2
ENSG00000197714.9	ENST00000360338.4
ENSG00000167984.18	ENST00000359128.10
ENSG00000176542.10	ENST00000316407.9
ENSG00000135540.11	ENST00000343505.9
ENSG00000100697.15	ENST00000343455.8
ENSG00000168875.3	ENST00000306087.3
ENSG00000165152.9	ENST00000374848.8
ENSG00000215712.11	ENST00000400788.9
ENSG00000214237.11	ENST00000465419.7
ENSG00000198814.13	ENST00000427190.6
